0.976407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.860254	0.613843	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.635209	0.593807	0.992740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.651543	0.469945	0.965517	0.450730	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.642468	0.524590	0.885662	0.795620	0.954380	0.000000	0.000000	0.000000	0.000000	0.000000
0.558984	0.628415	0.878403	0.821168	0.906934	0.845735	0.000000	0.000000	0.000000	0.000000
0.515426	0.683060	0.880218	0.822993	0.771898	0.415608	0.939671	0.000000	0.000000	0.000000
0.618875	0.663024	0.900181	0.797445	0.852190	0.595281	0.914077	0.967332	0.000000	0.000000
0.675136	0.517304	0.918330	0.706204	0.764599	0.724138	0.881170	0.918330	0.681239	0.000000
0.537205	0.437158	0.885662	0.649635	0.822993	0.666062	0.908592	0.949183	0.626594	0.797101
