0.976407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.956443	0.970856	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.952813	0.781421	0.994555	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.969147	0.959927	0.987296	0.996350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.956443	0.948998	0.983666	0.998175	0.994526	0.000000	0.000000	0.000000	0.000000	0.000000
0.950998	0.958106	0.981851	0.996350	0.998175	0.978221	0.000000	0.000000	0.000000	0.000000
0.938294	0.934426	0.987296	0.987226	0.994526	0.976407	0.998172	0.000000	0.000000	0.000000
0.929220	0.963570	0.990926	0.979927	0.994526	0.960073	0.998172	0.998185	0.000000	0.000000
0.925590	0.959927	0.994555	0.979927	0.996350	0.954628	0.998172	0.996370	0.981785	0.000000
0.911071	0.965392	0.992740	0.970803	0.996350	0.932849	0.998172	0.996370	0.981785	1.000000
