0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.019964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.023593	0.189435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.007260	0.010929	0.007260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.019964	0.021858	0.010889	-0.001825	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.025408	0.012750	0.012704	0.001825	-0.003650	0.000000	0.000000	0.000000	0.000000	0.000000
0.038113	0.036430	0.007260	0.010949	0.003650	0.001815	0.000000	0.000000	0.000000	0.000000
0.047187	0.007286	0.003630	0.018248	0.003650	0.018149	0.000000	0.000000	0.000000	0.000000
0.050817	0.010929	0.000000	0.018248	0.001825	0.023593	0.000000	0.001815	0.000000	0.000000
0.065336	0.005464	0.001815	0.027372	0.001825	0.045372	0.000000	0.001815	0.000000	0.000000
