0.941924	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.956443	0.950820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.952813	0.936248	0.978221	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.952813	0.948998	0.960073	0.996350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.958258	0.939891	0.963702	0.996350	0.996350	0.000000	0.000000	0.000000	0.000000	0.000000
0.952813	0.927140	0.958258	0.996350	0.994526	0.896552	0.000000	0.000000	0.000000	0.000000
0.956443	0.928962	0.949183	0.998175	0.996350	0.903811	0.998172	0.000000	0.000000	0.000000
0.960073	0.947177	0.941924	0.996350	0.996350	0.923775	0.998172	0.992740	0.000000	0.000000
0.936479	0.938069	0.943739	0.998175	0.998175	0.882033	0.996344	0.994555	0.965392	0.000000
0.936479	0.945355	0.945554	0.998175	0.996350	0.925590	0.998172	0.994555	0.959927	0.992754
