0.985428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.983607	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.972678	1.000000	0.979394	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.978142	0.455373	0.654545	0.992674	0.000000	0.000000	0.000000	0.000000	0.000000
0.979964	0.491803	0.656970	0.983516	0.881212	0.000000	0.000000	0.000000	0.000000
0.970856	0.489982	0.655758	0.987179	0.869091	0.938182	0.000000	0.000000	0.000000
0.969035	0.484517	0.656970	0.989011	0.850909	0.941818	0.981862	0.000000	0.000000
0.969035	0.475410	0.644848	0.989011	0.873939	0.943636	0.978235	1.000000	0.000000
0.974499	0.484517	0.658182	0.987179	0.847273	0.943636	0.983071	1.000000	0.992740
