0.950998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.880218	0.808743	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.878403	0.841530	0.987296	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.787659	0.848816	0.978221	0.863139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.774955	0.852459	0.961887	0.813869	0.974453	0.000000	0.000000	0.000000	0.000000	0.000000
0.782214	0.803279	0.952813	0.885036	0.958029	0.945554	0.000000	0.000000	0.000000	0.000000
0.727768	0.852459	0.960073	0.885036	0.905109	0.865699	0.978062	0.000000	0.000000	0.000000
0.774955	0.812386	0.938294	0.872263	0.914234	0.900181	0.908592	0.950998	0.000000	0.000000
0.705989	0.795993	0.900181	0.782847	0.890511	0.885662	0.892139	0.916515	0.841530	0.000000
0.588022	0.537341	0.842105	0.788321	0.888686	0.852995	0.926874	0.929220	0.750455	0.891304
