0.950998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.960073	0.979964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.965517	0.952641	0.994555	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.963702	0.936248	0.990926	0.994526	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.961887	0.974499	0.987296	0.994526	0.996350	0.000000	0.000000	0.000000	0.000000	0.000000
0.967332	0.967213	0.994555	0.994526	0.996350	0.983666	0.000000	0.000000	0.000000	0.000000
0.961887	0.976321	0.994555	0.996350	0.996350	0.976407	0.998172	0.000000	0.000000	0.000000
0.949183	0.978142	0.992740	0.994526	0.996350	0.969147	0.996344	0.989111	0.000000	0.000000
0.956443	0.985428	0.992740	0.996350	0.996350	0.969147	0.996344	0.990926	0.976321	0.000000
0.963702	0.961749	0.994555	0.996350	0.996350	0.972777	0.996344	0.990926	0.972678	1.000000
