0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.221416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.399274	0.169399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.393829	0.262295	0.016334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.450091	0.207650	0.157895	0.029197	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.477314	0.269581	0.194192	-0.184307	0.083942	0.000000	0.000000	0.000000	0.000000	0.000000
0.493648	0.249545	0.185118	-0.082117	0.067518	0.078040	0.000000	0.000000	0.000000	0.000000
0.446461	0.187614	0.183303	-0.054745	0.109489	0.090744	-0.080439	0.000000	0.000000	0.000000
0.627949	0.282332	0.716878	0.235401	0.527372	0.170599	0.091408	0.136116	0.000000	0.000000
0.664247	0.398907	0.604356	0.167883	0.474453	0.143376	0.051188	0.072595	0.060109	0.000000
