0.961887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.682396	0.927140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.798548	0.850638	0.987296	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.798548	0.819672	0.969147	0.928832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.767695	0.723133	0.929220	0.897810	0.970803	0.000000	0.000000	0.000000	0.000000	0.000000
0.782214	0.737705	0.909256	0.861314	0.954380	0.889292	0.000000	0.000000	0.000000	0.000000
0.751361	0.714026	0.934664	0.888686	0.868613	0.816697	0.961609	0.000000	0.000000	0.000000
0.776770	0.628415	0.918330	0.901460	0.874088	0.813067	0.950640	0.956443	0.000000	0.000000
0.733212	0.632058	0.765880	0.908759	0.863139	0.836661	0.930530	0.869328	0.593807	0.000000
0.735027	0.460838	0.609800	0.881387	0.852190	0.823956	0.941499	0.920145	0.526412	0.733696
