0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.479129	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.214156	0.402550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.393829	0.406193	0.136116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.555354	0.302368	0.274047	0.151460	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.560799	0.480874	0.199637	0.197080	0.135036	0.000000	0.000000	0.000000	0.000000	0.000000
0.676951	0.573770	0.470054	0.271898	0.364964	0.528131	0.000000	0.000000	0.000000	0.000000
0.666062	0.484517	0.675136	0.133212	0.660584	0.511797	0.036563	0.000000	0.000000	0.000000
0.769510	0.446266	0.784029	0.237226	0.897810	0.468240	0.168190	0.056261	0.000000	0.000000
0.876588	0.489982	0.796733	0.437956	0.633212	0.477314	0.109689	0.107078	0.174863	0.000000
