0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.778584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.582577	0.238616	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.662432	0.457195	0.141561	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.680581	0.397086	0.208711	0.339416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.727768	0.364299	0.250454	0.202555	0.187956	0.000000	0.000000	0.000000	0.000000	0.000000
0.705989	0.373406	0.205082	0.173358	0.257299	0.413793	0.000000	0.000000	0.000000	0.000000
0.680581	0.355191	0.295826	0.153285	0.414234	0.192377	0.117002	0.000000	0.000000	0.000000
0.702359	0.404372	0.421053	0.335766	0.447080	0.214156	0.261426	0.070780	0.000000	0.000000
0.931034	0.601093	0.740472	0.799270	0.771898	0.375681	0.248629	0.172414	0.413479	0.000000
