0.950998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.460980	0.945355	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.626134	0.867031	0.960073	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.656987	0.777778	0.874773	0.963504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.618875	0.712204	0.823956	0.894161	0.976277	0.000000	0.000000	0.000000	0.000000	0.000000
0.660617	0.697632	0.767695	0.850365	0.888686	0.936479	0.000000	0.000000	0.000000	0.000000
0.622505	0.715847	0.793103	0.821168	0.711679	0.704174	0.959781	0.000000	0.000000	0.000000
0.656987	0.726776	0.774955	0.843066	0.649635	0.782214	0.868373	0.985481	0.000000	0.000000
0.511797	0.650273	0.524501	0.680657	0.483577	0.745917	0.787934	0.945554	0.959927	0.000000
0.366606	0.420765	0.631579	0.545620	0.629562	0.753176	0.747715	0.880218	0.790528	0.987319
