0.947368	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.459165	0.897996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.575318	0.639344	0.963702	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.499093	0.666667	0.849365	0.932482	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.468240	0.664845	0.807623	0.817518	0.967153	0.000000	0.000000	0.000000	0.000000	0.000000
0.477314	0.606557	0.773140	0.852190	0.843066	0.882033	0.000000	0.000000	0.000000	0.000000
0.479129	0.632058	0.769510	0.815693	0.804745	0.607985	0.961609	0.000000	0.000000	0.000000
0.471869	0.635701	0.715064	0.841241	0.709854	0.711434	0.912249	0.963702	0.000000	0.000000
0.417423	0.615665	0.622505	0.791971	0.529197	0.762250	0.855576	0.918330	0.814208	0.000000
0.353902	0.473588	0.666062	0.656934	0.627737	0.678766	0.822669	0.887477	0.622951	0.903986
